partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,algorithm,predicted_time_sec,is_optimal
regular_ppn,2,64,32,2,4194304,nb,0.0069551022887606815,0
regular_ppn,2,64,32,2,4194304,pipelined_tree,0.038486822098186844,0
regular_ppn,2,64,32,2,4194304,release_gather,0.0016031108467477483,1
regular_ppn,2,64,32,2,4194304,scatter_recursive_doubling_allgather,0.0027799526237597787,0
regular_ppn,2,64,32,2,4194304,scatter_ring_allgather,0.008833956018555642,0
regular_ppn,2,64,32,2,4194304,tree,0.010319347952055998,0
regular_ppn,2,64,32,2,33554432,binomial,0.05798279790770428,0
regular_ppn,2,64,32,2,33554432,circ_graph,0.020188382018473724,1
regular_ppn,2,64,32,2,33554432,nb,0.029545576497371957,0
regular_ppn,2,64,32,2,33554432,pipelined_tree,0.2554974770583065,0
regular_ppn,2,64,32,2,33554432,release_gather,0.024084781618622594,0
regular_ppn,2,64,32,2,33554432,scatter_recursive_doubling_allgather,0.020380720824956507,0
regular_ppn,2,64,32,2,33554432,scatter_ring_allgather,0.03475548054578666,0
regular_ppn,2,64,32,2,33554432,tree,0.0493720279656924,0
regular_ppn,2,128,64,2,2,binomial,3.2513661412352003e-05,0
regular_ppn,2,128,64,2,2,circ_graph,6.788328793540431e-05,0
regular_ppn,2,128,64,2,2,nb,3.677110246998354e-05,0
regular_ppn,2,128,64,2,2,pipelined_tree,0.00011935889907103511,0
regular_ppn,2,128,64,2,2,release_gather,5.300439778246768e-06,1
regular_ppn,2,128,64,2,2,scatter_recursive_doubling_allgather,6.21834248996064e-05,0
regular_ppn,2,128,64,2,2,scatter_ring_allgather,0.0015389101186728163,0
regular_ppn,2,128,64,2,2,tree,0.00011526343065727462,0
regular_ppn,2,128,64,2,16,binomial,3.189129353416607e-05,0
regular_ppn,2,128,64,2,16,circ_graph,8.02549032466705e-05,0
regular_ppn,2,128,64,2,16,nb,4.314401968714314e-05,0
regular_ppn,2,128,64,2,16,pipelined_tree,0.0001273413610445028,0
regular_ppn,2,128,64,2,16,release_gather,5.582422649117529e-06,1
regular_ppn,2,128,64,2,16,scatter_recursive_doubling_allgather,7.360833385498115e-05,0
regular_ppn,2,128,64,2,16,scatter_ring_allgather,0.001156256189437141,0
regular_ppn,2,128,64,2,16,tree,0.0001245124269420987,0
regular_ppn,2,128,64,2,64,binomial,3.987499063845799e-05,0
regular_ppn,2,128,64,2,64,circ_graph,8.862024264651578e-05,0
regular_ppn,2,128,64,2,64,nb,4.7593622276603526e-05,0
regular_ppn,2,128,64,2,64,pipelined_tree,0.00013694352196538725,0
regular_ppn,2,128,64,2,64,release_gather,5.649153383794893e-06,1
regular_ppn,2,128,64,2,64,scatter_recursive_doubling_allgather,9.115743434328823e-05,0
regular_ppn,2,128,64,2,64,scatter_ring_allgather,0.0011348477158632866,0
regular_ppn,2,128,64,2,64,tree,0.0001245264365815774,0
regular_ppn,2,128,64,2,512,binomial,6.001835521591571e-05,0
regular_ppn,2,128,64,2,512,circ_graph,0.00011424141062863157,0
regular_ppn,2,128,64,2,512,nb,6.001244237674216e-05,0
regular_ppn,2,128,64,2,512,pipelined_tree,0.0001495145899937203,0
regular_ppn,2,128,64,2,512,release_gather,5.702381920223044e-06,1
regular_ppn,2,128,64,2,512,scatter_recursive_doubling_allgather,0.00012634986553851414,0
regular_ppn,2,128,64,2,512,scatter_ring_allgather,0.001080593525221729,0
regular_ppn,2,128,64,2,512,tree,0.00017915174061052178,0
regular_ppn,2,128,64,2,4096,binomial,0.00011095629900555266,0
regular_ppn,2,128,64,2,4096,circ_graph,0.00015004719755502618,0
regular_ppn,2,128,64,2,4096,nb,9.370285522962741e-05,0
regular_ppn,2,128,64,2,4096,pipelined_tree,0.0001847070964492009,0
regular_ppn,2,128,64,2,4096,release_gather,9.923814234499016e-06,1
regular_ppn,2,128,64,2,4096,scatter_recursive_doubling_allgather,0.00018536731032338347,0
regular_ppn,2,128,64,2,4096,scatter_ring_allgather,0.0010960392703092978,0
regular_ppn,2,128,64,2,4096,tree,0.00028000043651178443,0
regular_ppn,2,128,64,2,16384,binomial,0.00014000257425988448,0
regular_ppn,2,128,64,2,16384,circ_graph,0.00016398298587176253,0
regular_ppn,2,128,64,2,16384,nb,0.00016432322742394073,0
regular_ppn,2,128,64,2,16384,pipelined_tree,0.000311353493196635,0
regular_ppn,2,128,64,2,16384,release_gather,2.2379438700580092e-05,1
regular_ppn,2,128,64,2,16384,scatter_recursive_doubling_allgather,0.00021026497331436134,0
regular_ppn,2,128,64,2,16384,scatter_ring_allgather,0.0015887298279938353,0
regular_ppn,2,128,64,2,16384,tree,0.0003463363074847267,0
regular_ppn,2,128,64,2,131072,binomial,0.00034608389026680896,0
